Order ID,Order Date,Region,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-00989,2022-12-24 07:56:52.706353176,East,Home Office,Furniture,Tables,1133.11,6,0.1,68.67
ORD-00990,2022-12-25 01:28:36.258129064,South,Home Office,Furniture,Bookcases,260.31,7,0.1,-1.35
ORD-00991,2022-12-25 19:00:19.809904952,South,Corporate,Office Supplies,Binders,144.86,9,0.3,-36.16
ORD-00992,2022-12-26 12:32:03.361680840,South,Home Office,Furniture,Bookcases,152.33,12,0.2,201.06
ORD-00993,2022-12-27 06:03:46.913456728,West,Consumer,Office Supplies,Paper,47.67,7,0.0,71.51
ORD-00994,2022-12-27 23:35:30.465232616,Central,Corporate,Furniture,Furnishings,136.7,1,0.1,-60.6
ORD-00995,2022-12-28 17:07:14.017008504,Central,Consumer,Furniture,Tables,97.53,8,0.0,-87.66
ORD-00996,2022-12-29 10:38:57.568784392,East,Consumer,Furniture,Furnishings,184.11,5,0.15,-36.1
ORD-00997,2022-12-30 04:10:41.120560280,South,Home Office,Office Supplies,Binders,24.35,9,0.0,-35.56
ORD-00998,2022-12-30 21:42:24.672336168,West,Home Office,Office Supplies,Paper,239.23,10,0.0,64.65
ORD-00999,2022-12-31 15:14:08.224112056,South,Consumer,Technology,Phones,502.68,13,0.0,98.56
ORD-01000,2023-01-01 08:45:51.775887944,South,Consumer,Office Supplies,Paper,116.21,12,0.15,98.45
ORD-01001,2023-01-02 02:17:35.327663832,West,Corporate,Office Supplies,Binders,322.63,5,0.0,-25.01
ORD-01002,2023-01-02 19:49:18.879439720,Central,Home Office,Office Supplies,Art,215.38,5,0.15,142.06
ORD-01003,2023-01-03 13:21:02.431215608,South,Corporate,Office Supplies,Binders,71.57,12,0.1,172.78
ORD-01004,2023-01-04 06:52:45.982991496,South,Corporate,Technology,Accessories,41.67,12,0.3,24.0
ORD-01005,2023-01-05 00:24:29.534767384,Central,Corporate,Office Supplies,Binders,49.3,2,0.1,-53.21
ORD-01006,2023-01-05 17:56:13.086543272,West,Consumer,Furniture,Tables,210.92,12,0.3,60.03
ORD-01007,2023-01-06 11:27:56.638319160,East,Corporate,Furniture,Chairs,138.74,11,0.1,266.01
ORD-01008,2023-01-07 04:59:40.190095048,Central,Corporate,Office Supplies,Envelopes,685.47,3,0.15,-55.83
ORD-01009,2023-01-07 22:31:23.741870936,East,Consumer,Office Supplies,Envelopes,383.39,10,0.15,-2.62
ORD-01010,2023-01-08 16:03:07.293646824,East,Home Office,Furniture,Bookcases,382.43,9,0.15,55.74
ORD-01011,2023-01-09 09:34:50.845422712,Central,Home Office,Furniture,Furnishings,203.51,7,0.0,104.17
ORD-01012,2023-01-10 03:06:34.397198600,South,Corporate,Technology,Computers,46.78,1,0.15,-148.56
ORD-01013,2023-01-10 20:38:17.948974488,East,Consumer,Furniture,Tables,219.29,3,0.1,180.59
ORD-01014,2023-01-11 14:10:01.500750376,East,Home Office,Furniture,Chairs,160.23,12,0.0,179.23
ORD-01015,2023-01-12 07:41:45.052526264,West,Corporate,Office Supplies,Paper,37.86,2,0.15,7.52
ORD-01016,2023-01-13 01:13:28.604302152,South,Corporate,Furniture,Furnishings,633.93,1,0.0,320.66
ORD-01017,2023-01-13 18:45:12.156078040,East,Consumer,Technology,Accessories,557.1,9,0.3,172.77
ORD-01018,2023-01-14 12:16:55.707853928,West,Corporate,Furniture,Furnishings,37.6,8,0.1,167.44
ORD-01019,2023-01-15 05:48:39.259629816,South,Home Office,Office Supplies,Envelopes,69.04,5,0.15,168.76
ORD-01020,2023-01-15 23:20:22.811405704,Central,Consumer,Office Supplies,Envelopes,76.71,11,0.0,165.87
ORD-01021,2023-01-16 16:52:06.363181592,Central,Home Office,Furniture,Furnishings,308.53,12,0.0,47.81
ORD-01022,2023-01-17 10:23:49.914957480,West,Home Office,Office Supplies,Binders,268.72,2,0.3,37.9
ORD-01023,2023-01-18 03:55:33.466733368,Central,Home Office,Technology,Accessories,156.54,1,0.0,-44.36
ORD-01024,2023-01-18 21:27:17.018509256,East,Corporate,Technology,Computers,206.16,7,0.2,-7.74
ORD-01025,2023-01-19 14:59:00.570285144,South,Corporate,Furniture,Bookcases,31.65,13,0.0,18.91
ORD-01026,2023-01-20 08:30:44.122061032,East,Home Office,Furniture,Chairs,234.54,11,0.0,56.55
ORD-01027,2023-01-21 02:02:27.673836920,East,Home Office,Furniture,Furnishings,131.49,11,0.0,209.83
ORD-01028,2023-01-21 19:34:11.225612808,Central,Consumer,Office Supplies,Binders,65.7,2,0.1,-160.25
ORD-01029,2023-01-22 13:05:54.777388696,East,Consumer,Technology,Accessories,23.59,1,0.0,184.49
ORD-01030,2023-01-23 06:37:38.329164584,Central,Corporate,Technology,Phones,153.29,2,0.0,-51.19
ORD-01031,2023-01-24 00:09:21.880940472,South,Corporate,Office Supplies,Paper,227.77,7,0.15,39.55
ORD-01032,2023-01-24 17:41:05.432716360,South,Consumer,Technology,Copiers,19.24,7,0.3,-22.44
ORD-01033,2023-01-25 11:12:48.984492248,East,Home Office,Furniture,Bookcases,151.74,10,0.0,235.43
ORD-01034,2023-01-26 04:44:32.536268136,West,Corporate,Furniture,Tables,171.86,6,0.2,0.0
ORD-01035,2023-01-26 22:16:16.088044024,Central,Home Office,Furniture,Furnishings,76.32,5,0.2,102.14
ORD-01036,2023-01-27 15:47:59.639819912,Central,Consumer,Technology,Computers,234.11,3,0.0,107.33
ORD-01037,2023-01-28 09:19:43.191595800,East,Corporate,Furniture,Chairs,126.57,12,0.0,-66.0
ORD-01038,2023-01-29 02:51:26.743371688,Central,Corporate,Office Supplies,Binders,208.47,3,0.0,40.32
ORD-01039,2023-01-29 20:23:10.295147576,Central,Consumer,Office Supplies,Binders,281.77,11,0.0,170.43
ORD-01040,2023-01-30 13:54:53.846923464,West,Corporate,Technology,Copiers,281.96,13,0.0,-37.32
ORD-01041,2023-01-31 07:26:37.398699352,West,Consumer,Office Supplies,Binders,502.8,12,0.15,132.9
ORD-01042,2023-02-01 00:58:20.950475240,East,Corporate,Office Supplies,Envelopes,222.74,9,0.2,16.89
ORD-01043,2023-02-01 18:30:04.502251128,West,Consumer,Technology,Phones,83.73,4,0.0,166.37
ORD-01044,2023-02-02 12:01:48.054027016,East,Corporate,Furniture,Furnishings,68.21,9,0.2,224.75
ORD-01045,2023-02-03 05:33:31.605802904,South,Home Office,Furniture,Furnishings,41.43,4,0.0,-150.78
ORD-01046,2023-02-03 23:05:15.157578792,East,Home Office,Furniture,Bookcases,177.93,2,0.2,-83.81
ORD-01047,2023-02-04 16:36:58.709354680,South,Home Office,Technology,Computers,724.57,4,0.0,6.15
ORD-01048,2023-02-05 10:08:42.261130568,East,Corporate,Office Supplies,Paper,96.53,6,0.2,196.54
ORD-01049,2023-02-06 03:40:25.812906456,Central,Corporate,Furniture,Furnishings,254.56,6,0.2,103.25
ORD-01050,2023-02-06 21:12:09.364682344,West,Home Office,Furniture,Chairs,60.18,5,0.0,-74.48
ORD-01051,2023-02-07 14:43:52.916458232,South,Home Office,Technology,Accessories,187.5,1,0.3,117.89
ORD-01052,2023-02-08 08:15:36.468234120,East,Consumer,Furniture,Tables,672.64,3,0.0,-41.37
ORD-01053,2023-02-09 01:47:20.020010008,West,Consumer,Technology,Copiers,338.15,5,0.0,137.05
ORD-01054,2023-02-09 19:19:03.571785896,East,Consumer,Office Supplies,Binders,22.53,6,0.0,103.9
ORD-01055,2023-02-10 12:50:47.123561784,West,Home Office,Technology,Accessories,294.37,1,0.0,-41.81
ORD-01056,2023-02-11 06:22:30.675337672,West,Home Office,Technology,Accessories,310.9,9,0.1,43.4
ORD-01057,2023-02-11 23:54:14.227113560,East,Home Office,Technology,Phones,182.76,3,0.3,172.47
ORD-01058,2023-02-12 17:25:57.778889448,South,Consumer,Technology,Copiers,330.64,10,0.1,-139.2
ORD-01059,2023-02-13 10:57:41.330665336,South,Corporate,Office Supplies,Paper,54.59,13,0.1,80.11
ORD-01060,2023-02-14 04:29:24.882441224,Central,Home Office,Office Supplies,Art,160.12,3,0.0,-60.69
ORD-01061,2023-02-14 22:01:08.434217112,West,Corporate,Furniture,Tables,562.4,11,0.0,48.38
ORD-01062,2023-02-15 15:32:51.985993000,Central,Corporate,Office Supplies,Paper,504.69,2,0.0,95.78
ORD-01063,2023-02-16 09:04:35.537768888,Central,Corporate,Office Supplies,Paper,286.48,8,0.0,251.32
ORD-01064,2023-02-17 02:36:19.089544776,East,Consumer,Furniture,Tables,51.44,13,0.0,47.37
ORD-01065,2023-02-17 20:08:02.641320664,East,Corporate,Office Supplies,Paper,42.58,3,0.1,196.55
ORD-01066,2023-02-18 13:39:46.193096552,East,Home Office,Technology,Computers,170.28,6,0.2,-34.05
ORD-01067,2023-02-19 07:11:29.744872440,West,Consumer,Technology,Copiers,184.37,2,0.2,0.5
ORD-01068,2023-02-20 00:43:13.296648328,East,Home Office,Furniture,Tables,131.57,7,0.3,108.71
ORD-01069,2023-02-20 18:14:56.848424216,East,Home Office,Furniture,Furnishings,56.5,13,0.15,70.18
ORD-01070,2023-02-21 11:46:40.400200104,West,Consumer,Furniture,Tables,250.72,4,0.3,17.16
ORD-01071,2023-02-22 05:18:23.951975992,West,Home Office,Technology,Accessories,169.39,9,0.0,14.45
ORD-01072,2023-02-22 22:50:07.503751880,South,Home Office,Office Supplies,Art,210.14,10,0.1,183.33
ORD-01073,2023-02-23 16:21:51.055527768,East,Consumer,Technology,Copiers,302.51,9,0.0,21.16
ORD-01074,2023-02-24 09:53:34.607303656,East,Home Office,Furniture,Furnishings,106.87,7,0.0,-52.08
ORD-01075,2023-02-25 03:25:18.159079544,East,Corporate,Office Supplies,Art,82.56,12,0.2,-35.49
ORD-01076,2023-02-25 20:57:01.710855432,South,Home Office,Office Supplies,Envelopes,560.64,8,0.0,116.99
ORD-01077,2023-02-26 14:28:45.262631320,East,Corporate,Technology,Computers,59.81,3,0.0,275.65
ORD-01078,2023-02-27 08:00:28.814407208,South,Home Office,Furniture,Tables,84.52,11,0.15,-2.4
ORD-01079,2023-02-28 01:32:12.366183096,Central,Consumer,Technology,Accessories,652.69,5,0.1,264.86
ORD-01080,2023-02-28 19:03:55.917958984,South,Consumer,Office Supplies,Paper,76.98,2,0.0,48.92
ORD-01081,2023-03-01 12:35:39.469734872,Central,Home Office,Technology,Computers,131.85,10,0.15,22.02
ORD-01082,2023-03-02 06:07:23.021510760,East,Consumer,Technology,Copiers,90.53,7,0.0,-41.03
ORD-01083,2023-03-02 23:39:06.573286648,Central,Home Office,Furniture,Chairs,17.46,13,0.2,30.2
ORD-01084,2023-03-03 17:10:50.125062536,South,Consumer,Furniture,Chairs,128.0,8,0.0,-25.61
ORD-01085,2023-03-04 10:42:33.676838424,West,Corporate,Office Supplies,Binders,44.14,9,0.2,-33.64
ORD-01086,2023-03-05 04:14:17.228614312,Central,Home Office,Technology,Computers,201.44,11,0.15,-115.21
ORD-01087,2023-03-05 21:46:00.780390200,Central,Corporate,Technology,Phones,559.34,11,0.1,226.61
ORD-01088,2023-03-06 15:17:44.332166088,East,Corporate,Technology,Phones,10.41,7,0.0,156.44
ORD-01089,2023-03-07 08:49:27.883941976,South,Home Office,Office Supplies,Art,91.08,10,0.0,77.16
ORD-01090,2023-03-08 02:21:11.435717864,Central,Corporate,Office Supplies,Envelopes,255.39,10,0.2,35.6
ORD-01091,2023-03-08 19:52:54.987493752,Central,Home Office,Furniture,Bookcases,10.8,13,0.15,49.44
ORD-01092,2023-03-09 13:24:38.539269640,Central,Corporate,Furniture,Tables,737.69,8,0.2,-27.69
ORD-01093,2023-03-10 06:56:22.091045528,Central,Home Office,Furniture,Bookcases,234.13,12,0.0,-63.39
ORD-01094,2023-03-11 00:28:05.642821416,West,Home Office,Technology,Accessories,544.49,9,0.0,121.74
ORD-01095,2023-03-11 17:59:49.194597304,South,Consumer,Technology,Accessories,75.43,6,0.1,23.78
ORD-01096,2023-03-12 11:31:32.746373192,East,Home Office,Furniture,Bookcases,87.18,12,0.0,82.57
ORD-01097,2023-03-13 05:03:16.298149080,East,Home Office,Technology,Copiers,122.35,12,0.0,-116.24
ORD-01098,2023-03-13 22:34:59.849924960,West,Corporate,Furniture,Furnishings,1931.11,10,0.2,18.46
ORD-01099,2023-03-14 16:06:43.401700848,South,Home Office,Office Supplies,Paper,721.78,2,0.0,-65.34
ORD-01100,2023-03-15 09:38:26.953476736,Central,Consumer,Furniture,Tables,173.96,2,0.15,98.41
ORD-01101,2023-03-16 03:10:10.505252624,West,Corporate,Office Supplies,Art,201.4,4,0.2,149.53
ORD-01102,2023-03-16 20:41:54.057028512,South,Corporate,Technology,Phones,317.95,9,0.1,195.97
ORD-01103,2023-03-17 14:13:37.608804400,Central,Consumer,Furniture,Chairs,2617.21,7,0.1,-12.9
ORD-01104,2023-03-18 07:45:21.160580288,West,Corporate,Technology,Phones,234.92,2,0.0,-62.79
ORD-01105,2023-03-19 01:17:04.712356176,South,Corporate,Office Supplies,Envelopes,156.83,8,0.0,8.14
ORD-01106,2023-03-19 18:48:48.264132064,East,Corporate,Office Supplies,Art,98.86,11,0.0,-19.93
ORD-01107,2023-03-20 12:20:31.815907952,East,Corporate,Office Supplies,Art,196.74,7,0.3,93.12
ORD-01108,2023-03-21 05:52:15.367683840,South,Consumer,Technology,Computers,73.37,9,0.0,-90.28
ORD-01109,2023-03-21 23:23:58.919459728,East,Consumer,Technology,Accessories,269.16,8,0.0,-125.44
ORD-01110,2023-03-22 16:55:42.471235616,South,Corporate,Technology,Accessories,26.6,3,0.2,15.36
ORD-01111,2023-03-23 10:27:26.023011504,Central,Corporate,Technology,Phones,108.57,1,0.2,122.65
ORD-01112,2023-03-24 03:59:09.574787392,South,Consumer,Office Supplies,Binders,358.37,2,0.3,-52.75
ORD-01113,2023-03-24 21:30:53.126563280,Central,Consumer,Office Supplies,Art,231.12,13,0.3,134.91
ORD-01114,2023-03-25 15:02:36.678339168,West,Consumer,Furniture,Furnishings,85.19,2,0.0,86.53
ORD-01115,2023-03-26 08:34:20.230115056,South,Corporate,Furniture,Bookcases,112.34,4,0.15,204.68
ORD-01116,2023-03-27 02:06:03.781890944,West,Corporate,Technology,Phones,514.09,6,0.0,-30.23
ORD-01117,2023-03-27 19:37:47.333666832,East,Home Office,Office Supplies,Envelopes,34.73,4,0.2,-110.65
ORD-01118,2023-03-28 13:09:30.885442720,Central,Consumer,Office Supplies,Paper,34.97,9,0.3,109.85
ORD-01119,2023-03-29 06:41:14.437218608,South,Corporate,Office Supplies,Art,48.64,4,0.2,77.99
ORD-01120,2023-03-30 00:12:57.988994496,West,Consumer,Furniture,Furnishings,146.52,6,0.2,70.25
ORD-01121,2023-03-30 17:44:41.540770384,Central,Corporate,Furniture,Tables,29.13,6,0.3,-54.78
ORD-01122,2023-03-31 11:16:25.092546272,Central,Consumer,Office Supplies,Binders,465.73,10,0.0,127.52
ORD-01123,2023-04-01 04:48:08.644322160,East,Corporate,Office Supplies,Envelopes,48.95,11,0.3,-13.34
ORD-01124,2023-04-01 22:19:52.196098048,East,Home Office,Office Supplies,Envelopes,194.27,10,0.3,70.21
ORD-01125,2023-04-02 15:51:35.747873936,Central,Home Office,Furniture,Chairs,74.08,1,0.15,4.04
ORD-01126,2023-04-03 09:23:19.299649824,Central,Consumer,Office Supplies,Envelopes,137.2,8,0.3,85.44
ORD-01127,2023-04-04 02:55:02.851425712,South,Corporate,Office Supplies,Paper,21.67,12,0.1,-69.51
ORD-01128,2023-04-04 20:26:46.403201600,Central,Corporate,Technology,Accessories,493.53,3,0.3,99.97
ORD-01129,2023-04-05 13:58:29.954977488,South,Consumer,Technology,Phones,46.81,13,0.2,115.76
ORD-01130,2023-04-06 07:30:13.506753376,Central,Corporate,Furniture,Furnishings,41.29,6,0.0,61.6
ORD-01131,2023-04-07 01:01:57.058529264,East,Consumer,Office Supplies,Envelopes,2578.11,3,0.2,214.39
ORD-01132,2023-04-07 18:33:40.610305152,South,Corporate,Office Supplies,Art,288.64,11,0.15,70.72
ORD-01133,2023-04-08 12:05:24.162081040,West,Consumer,Technology,Copiers,471.02,2,0.1,141.88
ORD-01134,2023-04-09 05:37:07.713856928,East,Corporate,Furniture,Furnishings,257.41,5,0.3,59.24
ORD-01135,2023-04-09 23:08:51.265632816,South,Consumer,Technology,Computers,86.23,1,0.0,132.94
ORD-01136,2023-04-10 16:40:34.817408704,South,Corporate,Technology,Computers,30.93,9,0.0,-103.33
ORD-01137,2023-04-11 10:12:18.369184592,West,Home Office,Technology,Accessories,103.69,11,0.3,53.29
ORD-01138,2023-04-12 03:44:01.920960480,South,Corporate,Technology,Phones,45.89,7,0.0,-62.69
ORD-01139,2023-04-12 21:15:45.472736368,Central,Consumer,Office Supplies,Binders,49.32,3,0.0,64.04
ORD-01140,2023-04-13 14:47:29.024512256,West,Home Office,Office Supplies,Paper,22.2,4,0.0,88.42
ORD-01141,2023-04-14 08:19:12.576288144,East,Corporate,Technology,Copiers,170.27,13,0.15,130.75
ORD-01142,2023-04-15 01:50:56.128064032,East,Home Office,Furniture,Tables,980.53,6,0.15,98.99
ORD-01143,2023-04-15 19:22:39.679839920,Central,Corporate,Furniture,Bookcases,289.97,3,0.0,16.31
ORD-01144,2023-04-16 12:54:23.231615808,East,Home Office,Furniture,Bookcases,130.72,12,0.2,-25.36
ORD-01145,2023-04-17 06:26:06.783391696,South,Consumer,Furniture,Bookcases,141.36,7,0.0,-184.25
ORD-01146,2023-04-17 23:57:50.335167584,South,Corporate,Technology,Computers,3.83,13,0.3,56.89
ORD-01147,2023-04-18 17:29:33.886943472,Central,Corporate,Office Supplies,Paper,89.25,6,0.0,163.79
ORD-01148,2023-04-19 11:01:17.438719360,East,Consumer,Furniture,Furnishings,26.79,9,0.1,60.84
ORD-01149,2023-04-20 04:33:00.990495248,East,Home Office,Technology,Phones,174.39,12,0.3,41.52
ORD-01150,2023-04-20 22:04:44.542271136,Central,Consumer,Furniture,Chairs,108.64,5,0.3,64.31
ORD-01151,2023-04-21 15:36:28.094047024,West,Consumer,Furniture,Furnishings,52.29,4,0.3,11.23
ORD-01152,2023-04-22 09:08:11.645822912,East,Home Office,Technology,Copiers,169.74,3,0.0,69.5
ORD-01153,2023-04-23 02:39:55.197598800,West,Consumer,Office Supplies,Binders,168.0,10,0.0,9.5
ORD-01154,2023-04-23 20:11:38.749374688,East,Corporate,Office Supplies,Binders,918.14,1,0.15,-39.89
ORD-01155,2023-04-24 13:43:22.301150576,East,Corporate,Technology,Computers,338.22,3,0.3,42.47
ORD-01156,2023-04-25 07:15:05.852926464,East,Corporate,Office Supplies,Binders,192.55,3,0.2,40.29
ORD-01157,2023-04-26 00:46:49.404702352,East,Consumer,Technology,Computers,47.61,7,0.15,237.52
ORD-01158,2023-04-26 18:18:32.956478240,South,Corporate,Technology,Copiers,40.93,7,0.0,-30.57
ORD-01159,2023-04-27 11:50:16.508254128,West,Corporate,Technology,Phones,304.48,13,0.0,34.06
ORD-01160,2023-04-28 05:22:00.060030016,West,Corporate,Office Supplies,Binders,116.74,12,0.0,24.33
ORD-01161,2023-04-28 22:53:43.611805904,East,Corporate,Technology,Computers,200.18,1,0.3,5.23
ORD-01162,2023-04-29 16:25:27.163581792,East,Corporate,Furniture,Chairs,479.91,3,0.0,101.31
ORD-01163,2023-04-30 09:57:10.715357680,West,Corporate,Office Supplies,Binders,24.15,13,0.15,273.8
ORD-01164,2023-05-01 03:28:54.267133568,South,Consumer,Office Supplies,Paper,793.49,8,0.15,17.92
ORD-01165,2023-05-01 21:00:37.818909456,Central,Corporate,Office Supplies,Paper,474.97,9,0.0,101.59
ORD-01166,2023-05-02 14:32:21.370685344,Central,Corporate,Office Supplies,Envelopes,12.61,7,0.15,-141.24
ORD-01167,2023-05-03 08:04:04.922461232,West,Home Office,Furniture,Bookcases,2499.16,7,0.2,10.65
ORD-01168,2023-05-04 01:35:48.474237120,East,Consumer,Office Supplies,Envelopes,218.25,12,0.15,205.52
ORD-01169,2023-05-04 19:07:32.026013008,East,Consumer,Office Supplies,Art,83.58,11,0.1,44.5
ORD-01170,2023-05-05 12:39:15.577788896,South,Consumer,Technology,Accessories,276.68,8,0.0,100.23
ORD-01171,2023-05-06 06:10:59.129564784,Central,Consumer,Office Supplies,Art,45.93,6,0.15,-12.28
ORD-01172,2023-05-06 23:42:42.681340672,South,Corporate,Furniture,Tables,285.82,11,0.1,75.76
ORD-01173,2023-05-07 17:14:26.233116560,Central,Corporate,Furniture,Furnishings,57.27,3,0.0,213.28
ORD-01174,2023-05-08 10:46:09.784892448,West,Home Office,Furniture,Bookcases,1676.45,1,0.15,-66.01
ORD-01175,2023-05-09 04:17:53.336668336,Central,Home Office,Furniture,Chairs,159.51,7,0.2,268.65
ORD-01176,2023-05-09 21:49:36.888444224,South,Consumer,Office Supplies,Binders,323.69,1,0.0,-104.59
ORD-01177,2023-05-10 15:21:20.440220112,South,Home Office,Office Supplies,Envelopes,57.78,1,0.3,1.45
ORD-01178,2023-05-11 08:53:03.991996000,South,Home Office,Furniture,Bookcases,395.36,9,0.15,-33.59
ORD-01179,2023-05-12 02:24:47.543771888,West,Consumer,Furniture,Chairs,146.19,13,0.0,22.75
ORD-01180,2023-05-12 19:56:31.095547776,Central,Consumer,Office Supplies,Envelopes,27.27,10,0.1,-34.89
ORD-01181,2023-05-13 13:28:14.647323664,Central,Home Office,Furniture,Furnishings,111.44,7,0.1,-42.47
ORD-01182,2023-05-14 06:59:58.199099552,South,Corporate,Technology,Computers,1506.18,13,0.0,-68.67
ORD-01183,2023-05-15 00:31:41.750875440,Central,Home Office,Furniture,Furnishings,416.04,11,0.0,114.41
ORD-01184,2023-05-15 18:03:25.302651328,East,Home Office,Furniture,Tables,94.18,13,0.3,26.2
ORD-01185,2023-05-16 11:35:08.854427216,East,Corporate,Technology,Accessories,15.75,4,0.2,0.05
ORD-01186,2023-05-17 05:06:52.406203104,East,Corporate,Technology,Computers,54.65,6,0.1,78.23
ORD-01187,2023-05-17 22:38:35.957978992,Central,Consumer,Office Supplies,Paper,27.45,1,0.0,-99.46
ORD-01188,2023-05-18 16:10:19.509754880,West,Consumer,Office Supplies,Binders,16.22,7,0.2,80.64
ORD-01189,2023-05-19 09:42:03.061530768,West,Home Office,Technology,Phones,380.97,12,0.1,40.62
ORD-01190,2023-05-20 03:13:46.613306656,West,Corporate,Technology,Computers,159.95,6,0.3,43.7
ORD-01191,2023-05-20 20:45:30.165082544,West,Consumer,Office Supplies,Envelopes,1279.38,4,0.0,101.92
ORD-01192,2023-05-21 14:17:13.716858432,East,Home Office,Furniture,Bookcases,44.83,7,0.3,214.35
ORD-01193,2023-05-22 07:48:57.268634320,East,Corporate,Technology,Phones,148.01,3,0.0,82.3
ORD-01194,2023-05-23 01:20:40.820410208,South,Home Office,Office Supplies,Binders,27.85,1,0.3,30.01
ORD-01195,2023-05-23 18:52:24.372186096,Central,Consumer,Furniture,Tables,72.69,4,0.2,-68.26
ORD-01196,2023-05-24 12:24:07.923961984,Central,Consumer,Technology,Computers,113.69,3,0.0,-189.08
ORD-01197,2023-05-25 05:55:51.475737872,West,Corporate,Furniture,Furnishings,94.67,1,0.0,62.79
ORD-01198,2023-05-25 23:27:35.027513760,East,Home Office,Office Supplies,Envelopes,158.26,2,0.15,-75.96
ORD-01199,2023-05-26 16:59:18.579289648,West,Corporate,Technology,Phones,476.24,11,0.0,-204.03
ORD-01200,2023-05-27 10:31:02.131065536,South,Consumer,Furniture,Chairs,419.77,5,0.2,14.91
ORD-01201,2023-05-28 04:02:45.682841424,Central,Consumer,Technology,Copiers,58.96,8,0.15,73.95
ORD-01202,2023-05-28 21:34:29.234617312,Central,Home Office,Furniture,Chairs,143.1,1,0.0,124.43
ORD-01203,2023-05-29 15:06:12.786393200,West,Home Office,Office Supplies,Art,384.87,4,0.15,156.13
ORD-01204,2023-05-30 08:37:56.338169088,South,Home Office,Office Supplies,Art,514.34,4,0.1,137.57
ORD-01205,2023-05-31 02:09:39.889944976,Central,Corporate,Technology,Copiers,67.13,5,0.3,140.26
ORD-01206,2023-05-31 19:41:23.441720864,South,Home Office,Furniture,Chairs,347.16,7,0.0,-96.81
ORD-01207,2023-06-01 13:13:06.993496752,South,Home Office,Technology,Computers,220.83,13,0.15,35.04
ORD-01208,2023-06-02 06:44:50.545272640,West,Consumer,Technology,Accessories,41.3,12,0.1,107.98
ORD-01209,2023-06-03 00:16:34.097048528,East,Consumer,Furniture,Furnishings,387.68,8,0.3,54.64
ORD-01210,2023-06-03 17:48:17.648824416,West,Home Office,Furniture,Chairs,178.01,6,0.3,34.49
ORD-01211,2023-06-04 11:20:01.200600304,East,Home Office,Furniture,Furnishings,18.36,1,0.0,52.81
ORD-01212,2023-06-05 04:51:44.752376192,South,Consumer,Office Supplies,Binders,104.31,7,0.0,74.55
ORD-01213,2023-06-05 22:23:28.304152080,East,Home Office,Technology,Accessories,155.68,3,0.0,42.31
ORD-01214,2023-06-06 15:55:11.855927968,South,Corporate,Technology,Copiers,71.74,13,0.2,-34.63
ORD-01215,2023-06-07 09:26:55.407703856,Central,Corporate,Office Supplies,Envelopes,647.99,13,0.1,-120.28
ORD-01216,2023-06-08 02:58:38.959479744,Central,Corporate,Furniture,Furnishings,676.79,13,0.0,29.6
ORD-01217,2023-06-08 20:30:22.511255632,Central,Home Office,Office Supplies,Binders,93.79,6,0.0,55.75
ORD-01218,2023-06-09 14:02:06.063031520,West,Consumer,Office Supplies,Envelopes,82.21,8,0.3,54.66
ORD-01219,2023-06-10 07:33:49.614807408,West,Home Office,Office Supplies,Binders,126.79,7,0.1,145.29
ORD-01220,2023-06-11 01:05:33.166583296,South,Home Office,Technology,Computers,116.73,10,0.3,163.06
ORD-01221,2023-06-11 18:37:16.718359184,Central,Consumer,Office Supplies,Binders,72.89,6,0.0,39.6
ORD-01222,2023-06-12 12:09:00.270135072,West,Consumer,Technology,Accessories,1.73,9,0.15,40.31
ORD-01223,2023-06-13 05:40:43.821910960,Central,Consumer,Technology,Accessories,1218.99,9,0.2,107.31
ORD-01224,2023-06-13 23:12:27.373686848,West,Corporate,Technology,Copiers,148.49,1,0.2,92.65
ORD-01225,2023-06-14 16:44:10.925462736,East,Home Office,Furniture,Furnishings,119.82,1,0.0,5.74
ORD-01226,2023-06-15 10:15:54.477238624,East,Consumer,Technology,Accessories,219.25,1,0.3,115.9
ORD-01227,2023-06-16 03:47:38.029014512,Central,Home Office,Technology,Phones,134.82,8,0.15,35.36
ORD-01228,2023-06-16 21:19:21.580790400,South,Corporate,Furniture,Bookcases,88.55,12,0.0,37.49
ORD-01229,2023-06-17 14:51:05.132566288,West,Corporate,Technology,Computers,44.4,13,0.2,93.36
ORD-01230,2023-06-18 08:22:48.684342176,West,Consumer,Office Supplies,Art,16.34,12,0.15,19.88
ORD-01231,2023-06-19 01:54:32.236118064,East,Consumer,Office Supplies,Binders,29.22,10,0.0,59.47
ORD-01232,2023-06-19 19:26:15.787893952,East,Home Office,Technology,Copiers,38.86,7,0.0,79.75
ORD-01233,2023-06-20 12:57:59.339669840,South,Consumer,Furniture,Chairs,324.12,3,0.0,131.72
ORD-01234,2023-06-21 06:29:42.891445728,South,Home Office,Office Supplies,Envelopes,354.09,13,0.0,124.81
ORD-01235,2023-06-22 00:01:26.443221616,South,Consumer,Furniture,Tables,51.51,2,0.3,76.7
ORD-01236,2023-06-22 17:33:09.994997504,Central,Home Office,Furniture,Tables,6.07,4,0.1,-210.88
ORD-01237,2023-06-23 11:04:53.546773392,East,Home Office,Office Supplies,Binders,150.05,3,0.0,74.34
ORD-01238,2023-06-24 04:36:37.098549280,Central,Home Office,Furniture,Chairs,89.49,7,0.0,89.79
