Transaction Date,Customer ID,Product,Channel,Payment Method,Amount,Quantity,Returned
2023-10-16 18:51:38.065376916,CUST-0356,Headphones,Web,PayPal,19.07,2,False
2023-10-17 06:32:54.116077384,CUST-0148,Case,Mobile App,Apple Pay,38.12,2,False
2023-10-17 18:14:10.166777852,CUST-0432,Tablet,Email,Apple Pay,42.21,3,True
2023-10-18 05:55:26.217478320,CUST-0328,Mouse,Email,Debit Card,29.78,1,False
2023-10-18 17:36:42.268178784,CUST-0065,Tablet,Web,Apple Pay,351.64,3,False
2023-10-19 05:17:58.318879252,CUST-0218,Charger,Social Media,Credit Card,81.49,3,False
2023-10-19 16:59:14.369579720,CUST-0051,Tablet,Mobile App,PayPal,75.84,4,False
2023-10-20 04:40:30.420280184,CUST-0427,Phone,Social Media,Debit Card,34.26,3,False
2023-10-20 16:21:46.470980652,CUST-0305,Webcam,Social Media,PayPal,129.29,4,False
2023-10-21 04:03:02.521681120,CUST-0409,Mouse,Web,PayPal,488.6,3,False
2023-10-21 15:44:18.572381588,CUST-0074,Webcam,Social Media,PayPal,59.2,2,False
2023-10-22 03:25:34.623082052,CUST-0460,Monitor,Web,Credit Card,43.23,1,False
2023-10-22 15:06:50.673782520,CUST-0425,Tablet,Email,Debit Card,49.87,1,False
2023-10-23 02:48:06.724482988,CUST-0199,Webcam,Email,Apple Pay,39.57,1,True
2023-10-23 14:29:22.775183456,CUST-0192,Case,Email,PayPal,54.44,2,False
2023-10-24 02:10:38.825883920,CUST-0189,Laptop,Mobile App,PayPal,29.62,2,False
2023-10-24 13:51:54.876584388,CUST-0012,Laptop,Mobile App,PayPal,22.5,3,False
2023-10-25 01:33:10.927284856,CUST-0239,Case,Social Media,Credit Card,53.45,3,False
2023-10-25 13:14:26.977985324,CUST-0360,Webcam,Web,Apple Pay,59.21,3,False
2023-10-26 00:55:43.028685788,CUST-0081,Charger,Social Media,PayPal,41.55,3,True
2023-10-26 12:36:59.079386256,CUST-0453,Case,Email,Credit Card,234.39,1,False
2023-10-27 00:18:15.130086724,CUST-0383,Mouse,Social Media,Credit Card,82.72,3,False
2023-10-27 11:59:31.180787192,CUST-0270,Keyboard,Social Media,PayPal,114.72,2,False
2023-10-27 23:40:47.231487656,CUST-0290,Phone,Social Media,PayPal,117.8,2,False
2023-10-28 11:22:03.282188124,CUST-0048,Charger,Email,Credit Card,60.62,2,False
2023-10-28 23:03:19.332888592,CUST-0317,Mouse,Web,Credit Card,67.94,4,False
2023-10-29 10:44:35.383589060,CUST-0209,Webcam,Social Media,PayPal,23.1,4,False
2023-10-29 22:25:51.434289524,CUST-0035,Charger,Email,Credit Card,105.21,4,False
2023-10-30 10:07:07.484989992,CUST-0119,Charger,Mobile App,Credit Card,39.12,3,False
2023-10-30 21:48:23.535690460,CUST-0065,Webcam,Web,PayPal,28.8,1,False
2023-10-31 09:29:39.586390928,CUST-0315,Case,Email,PayPal,200.73,1,False
2023-10-31 21:10:55.637091392,CUST-0242,Webcam,Social Media,Debit Card,14.41,3,False
2023-11-01 08:52:11.687791860,CUST-0498,Tablet,Email,Apple Pay,304.62,3,False
2023-11-01 20:33:27.738492328,CUST-0036,Tablet,Web,PayPal,281.44,4,False
2023-11-02 08:14:43.789192796,CUST-0463,Phone,Social Media,PayPal,43.72,2,True
2023-11-02 19:55:59.839893260,CUST-0252,Laptop,Mobile App,PayPal,325.45,2,False
2023-11-03 07:37:15.890593728,CUST-0403,Headphones,Mobile App,Apple Pay,22.46,4,False
2023-11-03 19:18:31.941294196,CUST-0243,Phone,Mobile App,Debit Card,147.54,4,False
2023-11-04 06:59:47.991994664,CUST-0042,Phone,Email,Credit Card,55.52,1,False
2023-11-04 18:41:04.042695128,CUST-0069,Keyboard,Web,Apple Pay,8.97,4,False
2023-11-05 06:22:20.093395596,CUST-0403,Headphones,Mobile App,PayPal,29.05,2,False
2023-11-05 18:03:36.144096064,CUST-0107,Laptop,Social Media,PayPal,45.86,2,False
2023-11-06 05:44:52.194796532,CUST-0039,Charger,Social Media,Debit Card,118.99,3,False
2023-11-06 17:26:08.245496996,CUST-0069,Headphones,Social Media,Debit Card,33.88,1,False
2023-11-07 05:07:24.296197464,CUST-0180,Keyboard,Email,Debit Card,41.55,3,False
2023-11-07 16:48:40.346897932,CUST-0012,Monitor,Web,Credit Card,93.78,1,False
2023-11-08 04:29:56.397598400,CUST-0339,Phone,Web,Apple Pay,88.95,3,False
2023-11-08 16:11:12.448298864,CUST-0431,Webcam,Mobile App,Apple Pay,49.81,1,False
2023-11-09 03:52:28.498999332,CUST-0204,Phone,Web,Debit Card,40.33,4,False
2023-11-09 15:33:44.549699800,CUST-0036,Case,Social Media,Credit Card,139.67,2,False
2023-11-10 03:15:00.600400264,CUST-0126,Keyboard,Social Media,Apple Pay,40.11,4,False
2023-11-10 14:56:16.651100732,CUST-0063,Phone,Email,PayPal,16.62,1,False
2023-11-11 02:37:32.701801200,CUST-0332,Phone,Social Media,PayPal,36.8,1,False
2023-11-11 14:18:48.752501668,CUST-0082,Headphones,Web,PayPal,94.33,3,True
2023-11-12 02:00:04.803202132,CUST-0497,Headphones,Social Media,Apple Pay,47.03,1,False
2023-11-12 13:41:20.853902600,CUST-0307,Webcam,Mobile App,Debit Card,33.02,4,False
2023-11-13 01:22:36.904603068,CUST-0496,Mouse,Email,PayPal,15.57,1,False
2023-11-13 13:03:52.955303536,CUST-0299,Case,Email,Debit Card,47.28,1,False
2023-11-14 00:45:09.006004000,CUST-0034,Webcam,Web,Credit Card,68.57,3,False
2023-11-14 12:26:25.056704468,CUST-0240,Monitor,Social Media,PayPal,19.94,1,False
2023-11-15 00:07:41.107404936,CUST-0097,Case,Social Media,Credit Card,45.18,3,False
2023-11-15 11:48:57.158105404,CUST-0049,Headphones,Web,Debit Card,18.29,2,True
2023-11-15 23:30:13.208805868,CUST-0146,Phone,Web,Apple Pay,48.0,3,False
2023-11-16 11:11:29.259506336,CUST-0125,Charger,Mobile App,Debit Card,306.59,1,False
2023-11-16 22:52:45.310206804,CUST-0189,Phone,Web,PayPal,64.83,2,False
2023-11-17 10:34:01.360907272,CUST-0057,Laptop,Social Media,PayPal,11.23,1,False
2023-11-17 22:15:17.411607736,CUST-0349,Webcam,Mobile App,Debit Card,76.03,3,False
2023-11-18 09:56:33.462308204,CUST-0109,Case,Email,PayPal,202.72,4,False
2023-11-18 21:37:49.513008672,CUST-0005,Charger,Social Media,PayPal,13.68,2,False
2023-11-19 09:19:05.563709140,CUST-0473,Laptop,Email,Credit Card,19.19,4,False
2023-11-19 21:00:21.614409604,CUST-0024,Monitor,Email,Apple Pay,70.69,4,False
2023-11-20 08:41:37.665110072,CUST-0221,Phone,Email,Debit Card,50.04,2,False
2023-11-20 20:22:53.715810540,CUST-0448,Mouse,Social Media,Credit Card,183.31,4,False
2023-11-21 08:04:09.766511008,CUST-0315,Keyboard,Email,PayPal,45.58,4,False
2023-11-21 19:45:25.817211472,CUST-0294,Laptop,Social Media,Credit Card,124.64,4,False
2023-11-22 07:26:41.867911940,CUST-0417,Phone,Email,Apple Pay,251.67,4,False
2023-11-22 19:07:57.918612408,CUST-0010,Phone,Web,Debit Card,22.93,2,False
2023-11-23 06:49:13.969312876,CUST-0165,Case,Web,Apple Pay,115.32,1,False
2023-11-23 18:30:30.020013340,CUST-0481,Case,Social Media,Apple Pay,36.57,4,False
2023-11-24 06:11:46.070713808,CUST-0215,Mouse,Email,Credit Card,5.96,2,False
2023-11-24 17:53:02.121414276,CUST-0126,Laptop,Email,Credit Card,87.92,2,True
2023-11-25 05:34:18.172114744,CUST-0267,Headphones,Email,Apple Pay,99.43,2,False
2023-11-25 17:15:34.222815208,CUST-0280,Case,Web,PayPal,11.6,2,False
2023-11-26 04:56:50.273515676,CUST-0088,Keyboard,Email,Debit Card,34.68,3,False
2023-11-26 16:38:06.324216144,CUST-0455,Phone,Email,PayPal,29.28,1,False
2023-11-27 04:19:22.374916612,CUST-0114,Phone,Social Media,PayPal,122.73,1,False
2023-11-27 16:00:38.425617076,CUST-0021,Monitor,Email,Debit Card,11.6,4,False
2023-11-28 03:41:54.476317544,CUST-0148,Monitor,Web,Credit Card,60.75,2,False
2023-11-28 15:23:10.527018012,CUST-0245,Mouse,Email,PayPal,5.26,3,False
2023-11-29 03:04:26.577718480,CUST-0266,Laptop,Web,Credit Card,79.8,2,True
2023-11-29 14:45:42.628418944,CUST-0217,Tablet,Web,Debit Card,61.88,4,False
2023-11-30 02:26:58.679119412,CUST-0431,Charger,Mobile App,PayPal,32.75,1,False
2023-11-30 14:08:14.729819880,CUST-0484,Case,Web,Credit Card,227.76,4,False
2023-12-01 01:49:30.780520344,CUST-0240,Laptop,Mobile App,Credit Card,3.96,4,True
2023-12-01 13:30:46.831220812,CUST-0431,Phone,Mobile App,PayPal,53.62,4,False
2023-12-02 01:12:02.881921280,CUST-0399,Webcam,Email,Debit Card,180.84,4,False
2023-12-02 12:53:18.932621748,CUST-0428,Monitor,Mobile App,Apple Pay,62.1,4,True
2023-12-03 00:34:34.983322212,CUST-0232,Charger,Social Media,Credit Card,214.02,4,False
2023-12-03 12:15:51.034022680,CUST-0232,Case,Web,Debit Card,34.79,4,False
2023-12-03 23:57:07.084723148,CUST-0242,Headphones,Social Media,PayPal,46.19,1,False
2023-12-04 11:38:23.135423616,CUST-0190,Headphones,Mobile App,Credit Card,187.4,1,True
2023-12-04 23:19:39.186124080,CUST-0390,Monitor,Email,Credit Card,133.56,2,False
2023-12-05 11:00:55.236824548,CUST-0229,Laptop,Web,Credit Card,601.4,2,False
2023-12-05 22:42:11.287525016,CUST-0066,Case,Social Media,Debit Card,60.51,3,False
2023-12-06 10:23:27.338225484,CUST-0460,Charger,Email,Credit Card,66.7,3,False
2023-12-06 22:04:43.388925948,CUST-0378,Phone,Mobile App,Credit Card,34.42,1,False
2023-12-07 09:45:59.439626416,CUST-0388,Laptop,Email,PayPal,44.52,1,False
2023-12-07 21:27:15.490326884,CUST-0279,Monitor,Social Media,Credit Card,160.46,3,True
2023-12-08 09:08:31.541027352,CUST-0269,Mouse,Email,Debit Card,54.58,1,False
2023-12-08 20:49:47.591727816,CUST-0209,Tablet,Social Media,PayPal,24.35,3,False
2023-12-09 08:31:03.642428284,CUST-0415,Laptop,Email,Apple Pay,37.49,2,False
2023-12-09 20:12:19.693128752,CUST-0016,Keyboard,Web,PayPal,49.88,1,False
2023-12-10 07:53:35.743829220,CUST-0297,Case,Email,Credit Card,25.98,1,True
2023-12-10 19:34:51.794529684,CUST-0474,Headphones,Web,Apple Pay,34.54,3,False
2023-12-11 07:16:07.845230152,CUST-0220,Keyboard,Social Media,PayPal,20.09,4,False
2023-12-11 18:57:23.895930620,CUST-0257,Laptop,Web,Credit Card,35.78,4,False
2023-12-12 06:38:39.946631088,CUST-0367,Laptop,Email,PayPal,175.25,2,False
2023-12-12 18:19:55.997331552,CUST-0268,Keyboard,Web,Debit Card,57.31,1,False
2023-12-13 06:01:12.048032020,CUST-0229,Mouse,Social Media,Credit Card,639.9,1,False
2023-12-13 17:42:28.098732488,CUST-0119,Keyboard,Email,Debit Card,25.44,3,True
2023-12-14 05:23:44.149432956,CUST-0440,Phone,Web,Credit Card,88.72,4,False
2023-12-14 17:05:00.200133420,CUST-0178,Charger,Web,Debit Card,68.18,4,False
2023-12-15 04:46:16.250833888,CUST-0020,Keyboard,Mobile App,Apple Pay,104.63,2,False
2023-12-15 16:27:32.301534356,CUST-0450,Keyboard,Web,Debit Card,29.78,4,False
2023-12-16 04:08:48.352234824,CUST-0036,Case,Mobile App,PayPal,37.77,4,False
2023-12-16 15:50:04.402935288,CUST-0335,Charger,Social Media,Credit Card,82.04,4,False
2023-12-17 03:31:20.453635756,CUST-0422,Tablet,Mobile App,PayPal,32.96,3,False
2023-12-17 15:12:36.504336224,CUST-0406,Keyboard,Social Media,Debit Card,9.27,4,False
2023-12-18 02:53:52.555036692,CUST-0108,Keyboard,Web,Credit Card,202.44,2,False
2023-12-18 14:35:08.605737156,CUST-0189,Phone,Web,Debit Card,132.7,4,False
2023-12-19 02:16:24.656437624,CUST-0178,Headphones,Mobile App,Apple Pay,35.98,2,False
2023-12-19 13:57:40.707138092,CUST-0096,Phone,Social Media,Apple Pay,67.92,3,False
2023-12-20 01:38:56.757838560,CUST-0315,Keyboard,Web,Apple Pay,149.43,3,False
2023-12-20 13:20:12.808539024,CUST-0020,Case,Mobile App,Debit Card,209.39,2,False
2023-12-21 01:01:28.859239492,CUST-0164,Phone,Mobile App,Debit Card,60.6,3,False
2023-12-21 12:42:44.909939960,CUST-0382,Case,Mobile App,Apple Pay,30.41,1,False
2023-12-22 00:24:00.960640424,CUST-0097,Charger,Web,Debit Card,236.1,1,False
2023-12-22 12:05:17.011340892,CUST-0143,Case,Social Media,PayPal,60.02,1,False
2023-12-22 23:46:33.062041360,CUST-0062,Mouse,Web,Debit Card,47.12,1,False
2023-12-23 11:27:49.112741828,CUST-0242,Webcam,Email,PayPal,71.04,1,False
2023-12-23 23:09:05.163442292,CUST-0238,Charger,Email,Apple Pay,173.25,3,False
2023-12-24 10:50:21.214142760,CUST-0131,Webcam,Web,Debit Card,52.52,2,False
2023-12-24 22:31:37.264843228,CUST-0093,Keyboard,Social Media,Apple Pay,146.35,3,True
2023-12-25 10:12:53.315543696,CUST-0495,Keyboard,Mobile App,Credit Card,44.32,4,False
2023-12-25 21:54:09.366244160,CUST-0091,Mouse,Email,Debit Card,100.39,1,False
2023-12-26 09:35:25.416944628,CUST-0133,Laptop,Email,Debit Card,21.16,1,False
2023-12-26 21:16:41.467645096,CUST-0123,Webcam,Web,Apple Pay,159.11,3,False
2023-12-27 08:57:57.518345564,CUST-0440,Phone,Email,Apple Pay,27.77,4,False
2023-12-27 20:39:13.569046028,CUST-0415,Mouse,Email,Apple Pay,86.43,3,False
2023-12-28 08:20:29.619746496,CUST-0342,Charger,Mobile App,Credit Card,12.35,2,False
2023-12-28 20:01:45.670446964,CUST-0419,Tablet,Mobile App,Credit Card,55.97,1,False
2023-12-29 07:43:01.721147432,CUST-0118,Phone,Social Media,Apple Pay,65.9,3,False
2023-12-29 19:24:17.771847896,CUST-0455,Case,Email,Debit Card,27.62,2,False
2023-12-30 07:05:33.822548364,CUST-0198,Keyboard,Social Media,Debit Card,48.92,1,False
2023-12-30 18:46:49.873248832,CUST-0282,Charger,Social Media,Apple Pay,70.96,1,False
2023-12-31 06:28:05.923949300,CUST-0374,Mouse,Mobile App,PayPal,95.9,1,False
2023-12-31 18:09:21.974649764,CUST-0001,Webcam,Mobile App,Credit Card,60.35,4,False
2024-01-01 05:50:38.025350232,CUST-0211,Webcam,Web,Credit Card,206.94,3,False
2024-01-01 17:31:54.076050700,CUST-0263,Monitor,Mobile App,PayPal,173.86,1,False
2024-01-02 05:13:10.126751168,CUST-0420,Keyboard,Social Media,Apple Pay,52.95,1,False
2024-01-02 16:54:26.177451632,CUST-0332,Phone,Email,Debit Card,14.44,2,False
2024-01-03 04:35:42.228152100,CUST-0212,Case,Social Media,Debit Card,33.55,3,False
2024-01-03 16:16:58.278852568,CUST-0087,Case,Social Media,Credit Card,5.88,2,False
2024-01-04 03:58:14.329553036,CUST-0153,Keyboard,Social Media,PayPal,45.46,3,False
2024-01-04 15:39:30.380253500,CUST-0350,Monitor,Mobile App,Debit Card,221.79,1,False
2024-01-05 03:20:46.430953968,CUST-0187,Monitor,Social Media,Credit Card,120.42,4,False
2024-01-05 15:02:02.481654436,CUST-0061,Phone,Web,Debit Card,59.35,2,False
2024-01-06 02:43:18.532354904,CUST-0285,Monitor,Email,Debit Card,26.38,4,False
2024-01-06 14:24:34.583055368,CUST-0095,Mouse,Mobile App,Debit Card,61.7,4,False
2024-01-07 02:05:50.633755836,CUST-0274,Monitor,Social Media,Credit Card,460.0,4,False
2024-01-07 13:47:06.684456304,CUST-0041,Webcam,Web,PayPal,241.7,3,False
2024-01-08 01:28:22.735156772,CUST-0147,Headphones,Email,Apple Pay,46.98,3,False
2024-01-08 13:09:38.785857236,CUST-0246,Laptop,Social Media,PayPal,12.4,4,False
2024-01-09 00:50:54.836557704,CUST-0132,Webcam,Email,Debit Card,496.75,1,False
2024-01-09 12:32:10.887258172,CUST-0449,Webcam,Mobile App,PayPal,26.34,1,False
2024-01-10 00:13:26.937958640,CUST-0297,Tablet,Mobile App,Debit Card,92.77,4,False
2024-01-10 11:54:42.988659104,CUST-0123,Tablet,Web,Credit Card,11.49,2,False
2024-01-10 23:35:59.039359572,CUST-0143,Keyboard,Mobile App,Credit Card,39.52,2,False
2024-01-11 11:17:15.090060040,CUST-0182,Tablet,Web,Credit Card,11.44,3,False
2024-01-11 22:58:31.140760504,CUST-0192,Keyboard,Social Media,Debit Card,17.08,2,False
2024-01-12 10:39:47.191460972,CUST-0456,Webcam,Email,PayPal,21.66,1,False
2024-01-12 22:21:03.242161440,CUST-0399,Laptop,Mobile App,Apple Pay,87.97,4,False
2024-01-13 10:02:19.292861908,CUST-0207,Phone,Email,Apple Pay,49.6,2,True
2024-01-13 21:43:35.343562372,CUST-0434,Phone,Email,Credit Card,822.43,4,False
2024-01-14 09:24:51.394262840,CUST-0231,Headphones,Social Media,Apple Pay,169.66,2,False
2024-01-14 21:06:07.444963308,CUST-0022,Charger,Social Media,Debit Card,173.38,3,False
2024-01-15 08:47:23.495663776,CUST-0402,Phone,Mobile App,PayPal,90.35,1,False
2024-01-15 20:28:39.546364240,CUST-0080,Charger,Social Media,Apple Pay,71.96,3,False
2024-01-16 08:09:55.597064708,CUST-0130,Monitor,Email,Apple Pay,179.3,4,False
2024-01-16 19:51:11.647765176,CUST-0292,Case,Web,PayPal,5.05,1,False
2024-01-17 07:32:27.698465644,CUST-0276,Webcam,Web,Apple Pay,29.31,1,False
2024-01-17 19:13:43.749166108,CUST-0400,Laptop,Web,PayPal,14.01,3,False
2024-01-18 06:54:59.799866576,CUST-0323,Keyboard,Mobile App,Debit Card,8.3,2,False
2024-01-18 18:36:15.850567044,CUST-0376,Charger,Social Media,Debit Card,25.31,3,False
2024-01-19 06:17:31.901267512,CUST-0414,Headphones,Social Media,Debit Card,17.33,4,True
2024-01-19 17:58:47.951967976,CUST-0055,Phone,Social Media,Credit Card,180.22,2,False
2024-01-20 05:40:04.002668444,CUST-0066,Mouse,Social Media,Debit Card,59.84,3,False
2024-01-20 17:21:20.053368912,CUST-0227,Phone,Email,Apple Pay,7.32,3,False
2024-01-21 05:02:36.104069380,CUST-0026,Tablet,Web,Credit Card,74.74,2,False
2024-01-21 16:43:52.154769844,CUST-0441,Webcam,Email,Credit Card,19.84,2,False
2024-01-22 04:25:08.205470312,CUST-0253,Tablet,Mobile App,Credit Card,58.11,2,False
2024-01-22 16:06:24.256170780,CUST-0197,Phone,Web,Debit Card,80.94,3,False
2024-01-23 03:47:40.306871248,CUST-0130,Mouse,Web,Credit Card,25.78,2,False
2024-01-23 15:28:56.357571712,CUST-0243,Tablet,Email,Debit Card,67.85,2,False
2024-01-24 03:10:12.408272180,CUST-0312,Laptop,Mobile App,Debit Card,81.62,2,False
2024-01-24 14:51:28.458972648,CUST-0212,Tablet,Mobile App,Credit Card,46.33,1,False
2024-01-25 02:32:44.509673116,CUST-0190,Mouse,Web,Credit Card,26.59,4,False
2024-01-25 14:14:00.560373580,CUST-0290,Tablet,Social Media,Apple Pay,54.77,2,False
2024-01-26 01:55:16.611074048,CUST-0226,Charger,Mobile App,Credit Card,47.49,4,False
2024-01-26 13:36:32.661774516,CUST-0246,Monitor,Email,Debit Card,74.93,2,True
2024-01-27 01:17:48.712474984,CUST-0056,Keyboard,Mobile App,Apple Pay,41.94,2,False
2024-01-27 12:59:04.763175448,CUST-0055,Phone,Web,Apple Pay,16.58,1,False
2024-01-28 00:40:20.813875916,CUST-0276,Charger,Social Media,Debit Card,46.11,1,False
2024-01-28 12:21:36.864576384,CUST-0306,Keyboard,Mobile App,Credit Card,75.69,2,False
2024-01-29 00:02:52.915276852,CUST-0409,Monitor,Web,Credit Card,65.7,2,False
2024-01-29 11:44:08.965977316,CUST-0340,Charger,Mobile App,PayPal,48.87,2,False
2024-01-29 23:25:25.016677784,CUST-0153,Headphones,Social Media,Credit Card,33.56,4,False
2024-01-30 11:06:41.067378252,CUST-0053,Charger,Email,PayPal,31.87,2,False
2024-01-30 22:47:57.118078716,CUST-0398,Laptop,Web,Apple Pay,35.36,4,True
2024-01-31 10:29:13.168779184,CUST-0444,Mouse,Web,Apple Pay,160.16,1,False
2024-01-31 22:10:29.219479652,CUST-0111,Phone,Social Media,Apple Pay,21.16,4,False
2024-02-01 09:51:45.270180120,CUST-0492,Webcam,Web,PayPal,59.8,2,False
2024-02-01 21:33:01.320880584,CUST-0427,Keyboard,Social Media,Debit Card,15.52,1,False
2024-02-02 09:14:17.371581052,CUST-0491,Tablet,Web,Debit Card,117.3,3,False
2024-02-02 20:55:33.422281520,CUST-0446,Phone,Social Media,Apple Pay,31.94,1,False
2024-02-03 08:36:49.472981988,CUST-0487,Webcam,Mobile App,PayPal,23.91,3,False
2024-02-03 20:18:05.523682452,CUST-0204,Monitor,Mobile App,PayPal,67.72,4,False
2024-02-04 07:59:21.574382920,CUST-0112,Charger,Mobile App,Apple Pay,4.66,1,False
2024-02-04 19:40:37.625083388,CUST-0325,Webcam,Web,Credit Card,14.89,1,False
2024-02-05 07:21:53.675783856,CUST-0447,Headphones,Social Media,Apple Pay,78.33,1,False
2024-02-05 19:03:09.726484320,CUST-0258,Phone,Social Media,PayPal,150.6,4,False
2024-02-06 06:44:25.777184788,CUST-0438,Phone,Email,Credit Card,85.71,2,False
2024-02-06 18:25:41.827885256,CUST-0016,Phone,Mobile App,Debit Card,62.77,4,False
2024-02-07 06:06:57.878585724,CUST-0439,Mouse,Email,Credit Card,608.13,1,False
2024-02-07 17:48:13.929286188,CUST-0350,Monitor,Mobile App,Debit Card,89.25,2,False
2024-02-08 05:29:29.979986656,CUST-0495,Mouse,Email,PayPal,19.21,1,False
2024-02-08 17:10:46.030687124,CUST-0427,Phone,Mobile App,Apple Pay,152.12,1,False
2024-02-09 04:52:02.081387592,CUST-0445,Headphones,Social Media,Apple Pay,28.76,3,False
2024-02-09 16:33:18.132088056,CUST-0166,Tablet,Mobile App,Apple Pay,26.89,1,False
2024-02-10 04:14:34.182788524,CUST-0301,Headphones,Web,Apple Pay,13.72,4,False
2024-02-10 15:55:50.233488992,CUST-0382,Keyboard,Mobile App,Apple Pay,36.18,4,False
2024-02-11 03:37:06.284189460,CUST-0435,Monitor,Mobile App,PayPal,15.97,4,False
2024-02-11 15:18:22.334889924,CUST-0426,Charger,Social Media,PayPal,95.34,2,False
2024-02-12 02:59:38.385590392,CUST-0280,Phone,Web,Apple Pay,48.16,3,True
2024-02-12 14:40:54.436290860,CUST-0371,Webcam,Social Media,Credit Card,14.0,3,False
2024-02-13 02:22:10.486991328,CUST-0158,Tablet,Email,Apple Pay,50.35,1,False
2024-02-13 14:03:26.537691792,CUST-0421,Charger,Email,Debit Card,147.5,1,False
2024-02-14 01:44:42.588392260,CUST-0249,Case,Web,Debit Card,276.51,3,False
2024-02-14 13:25:58.639092728,CUST-0379,Headphones,Email,Debit Card,9.12,2,False
2024-02-15 01:07:14.689793196,CUST-0181,Tablet,Web,Debit Card,25.07,4,False
2024-02-15 12:48:30.740493660,CUST-0191,Case,Mobile App,Apple Pay,15.04,1,False
2024-02-16 00:29:46.791194128,CUST-0487,Mouse,Email,Debit Card,77.75,3,False
2024-02-16 12:11:02.841894596,CUST-0139,Case,Mobile App,Credit Card,13.34,2,False
2024-02-16 23:52:18.892595064,CUST-0078,Charger,Social Media,Apple Pay,157.47,4,False
2024-02-17 11:33:34.943295528,CUST-0407,Monitor,Email,Debit Card,181.94,1,False
2024-02-17 23:14:50.993995996,CUST-0373,Headphones,Social Media,Apple Pay,123.73,4,False
2024-02-18 10:56:07.044696464,CUST-0336,Tablet,Social Media,Apple Pay,26.65,4,False
2024-02-18 22:37:23.095396932,CUST-0050,Case,Web,Apple Pay,28.38,3,False
2024-02-19 10:18:39.146097396,CUST-0085,Headphones,Social Media,PayPal,34.58,3,False
2024-02-19 21:59:55.196797864,CUST-0183,Tablet,Web,Debit Card,164.86,4,False
2024-02-20 09:41:11.247498332,CUST-0183,Tablet,Web,PayPal,9.99,4,True
2024-02-20 21:22:27.298198796,CUST-0004,Charger,Web,Credit Card,80.33,1,False
2024-02-21 09:03:43.348899264,CUST-0481,Headphones,Web,Credit Card,21.47,2,False
2024-02-21 20:44:59.399599732,CUST-0438,Charger,Web,PayPal,35.89,2,False
2024-02-22 08:26:15.450300200,CUST-0317,Case,Mobile App,Debit Card,113.99,4,False
2024-02-22 20:07:31.501000664,CUST-0111,Keyboard,Web,Apple Pay,12.0,3,False
2024-02-23 07:48:47.551701136,CUST-0334,Monitor,Email,Credit Card,41.36,2,False
2024-02-23 19:30:03.602401600,CUST-0339,Keyboard,Web,Credit Card,48.0,4,True
2024-02-24 07:11:19.653102064,CUST-0251,Laptop,Mobile App,Credit Card,52.59,3,False
2024-02-24 18:52:35.703802536,CUST-0133,Phone,Email,Debit Card,49.25,1,False
2024-02-25 06:33:51.754503000,CUST-0100,Keyboard,Email,PayPal,95.26,2,False
2024-02-25 18:15:07.805203464,CUST-0479,Mouse,Mobile App,PayPal,34.74,1,False
2024-02-26 05:56:23.855903936,CUST-0493,Monitor,Email,Debit Card,78.68,3,False
2024-02-26 17:37:39.906604400,CUST-0402,Phone,Mobile App,Credit Card,75.93,4,False
2024-02-27 05:18:55.957304872,CUST-0172,Case,Social Media,Debit Card,72.68,1,False
2024-02-27 17:00:12.008005336,CUST-0287,Charger,Social Media,Debit Card,92.56,4,False
2024-02-28 04:41:28.058705800,CUST-0119,Mouse,Web,PayPal,72.39,2,False
2024-02-28 16:22:44.109406272,CUST-0350,Phone,Web,Debit Card,49.92,1,True
2024-02-29 04:04:00.160106736,CUST-0405,Phone,Web,Debit Card,15.35,2,False
2024-02-29 15:45:16.210807200,CUST-0175,Tablet,Web,Credit Card,212.13,2,False
2024-03-01 03:26:32.261507672,CUST-0030,Laptop,Mobile App,Apple Pay,297.27,2,False
2024-03-01 15:07:48.312208136,CUST-0055,Charger,Social Media,Credit Card,38.11,2,False
2024-03-02 02:49:04.362908608,CUST-0361,Case,Mobile App,PayPal,86.18,2,False
2024-03-02 14:30:20.413609072,CUST-0196,Headphones,Email,Apple Pay,31.58,3,False
2024-03-03 02:11:36.464309536,CUST-0453,Keyboard,Email,Credit Card,26.57,1,False
2024-03-03 13:52:52.515010008,CUST-0041,Monitor,Email,Debit Card,57.7,4,False
2024-03-04 01:34:08.565710472,CUST-0173,Laptop,Email,Debit Card,904.57,4,False
2024-03-04 13:15:24.616410936,CUST-0330,Tablet,Email,Apple Pay,269.17,3,True
2024-03-05 00:56:40.667111408,CUST-0219,Tablet,Social Media,Apple Pay,231.72,4,False
2024-03-05 12:37:56.717811872,CUST-0208,Phone,Mobile App,Debit Card,91.72,4,False
2024-03-06 00:19:12.768512344,CUST-0158,Webcam,Email,PayPal,21.81,4,False
2024-03-06 12:00:28.819212808,CUST-0333,Keyboard,Web,Credit Card,153.98,1,False
2024-03-06 23:41:44.869913272,CUST-0228,Laptop,Social Media,Debit Card,3.18,4,False
2024-03-07 11:23:00.920613744,CUST-0085,Phone,Web,Credit Card,80.71,1,False
2024-03-07 23:04:16.971314208,CUST-0173,Laptop,Social Media,Credit Card,163.67,4,False
2024-03-08 10:45:33.022014672,CUST-0245,Mouse,Social Media,Credit Card,63.53,4,False
2024-03-08 22:26:49.072715144,CUST-0360,Charger,Web,Credit Card,286.97,1,False
2024-03-09 10:08:05.123415608,CUST-0173,Monitor,Web,PayPal,13.12,3,False
